time,x,y,z,p1
27.200000000000003,65863.65495674692,16910.912327210117,-4.524135262330099,-0.018817615379084506
27.3,65232.87325998605,20068.252197104663,-4.557016383177225,-0.01870888061659735
27.400000000000002,64450.33267336442,23203.547536802533,-4.5887731284199065,-0.018595529717765024
27.5,63516.717860150966,26309.48597509992,-4.619397662556434,-0.018477590650225733
27.6,62433.066620155325,29378.771117990047,-4.648882429441257,-0.01835509251367962
27.700000000000003,61200.769883641995,32404.139637544784,-4.677220154149337,-0.018228065532708903
27.8,59821.57087677408,35378.378394650805,-4.704403844771127,-0.018096541049320392
27.900000000000002,58297.563455436895,38294.341555369625,-4.7304267941377285,-0.017960551515212305
28.0,56631.18960624634,41144.96766047309,-4.755282581475767,-0.01782013048376736
28.1,54825.23611551766,43923.296607583296,-4.77896507399165,-0.017675312601773872
28.200000000000003,52882.83040894736,46622.486505317494,-4.801468428384715,-0.017526133600877278
28.3,50807.43556674563,49235.83035890621,-4.822787092288991,-0.01737263028876382
28.400000000000002,48602.844520936895,51756.77254692024,-4.842915805643156,-0.01721484054007887
28.5,46273.173443525644,54178.92504900216,-4.861849601988382,-0.01705280328708185
28.6,43822.854336187746,56496.08338486193,-4.879583809693737,-0.0168865585100403
28.700000000000003,41256.62683410522,58702.24222524544,-4.896114053108828,-0.016716147227365405
28.8,38579.529238487805,60791.61063614505,-4.911436253643443,-0.016541611485491235
28.900000000000002,35796.88879424146,62758.62691815931,-4.925546630773869,-0.01636299434850047
29.0,32914.31123111724,64597.973003656625,-4.938441702975688,-0.01618033988749895
29.1,29937.6695885216,66304.58837522868,-4.950118288582788,-0.015993693169741814
29.200000000000003,26873.09234598139,67873.6834698424,-4.9605735065723895,-0.0158031002475138
29.3,23726.950883014415,69300.7525341177,-4.969804777275899,-0.01560860814676659
29.400000000000002,20505.846293883278,70581.58589725535,-4.9778098230154,-0.015410264855515781
29.5,17216.59558437303,71712.28162932865,-4.9845866686656395,-0.015208119312000628
29.6,13866.217279343713,72689.25655392295,-4.990133642141358,-0.01500222139260919
29.700000000000003,10461.916471365428,73509.25658545441,-4.99444937480985,-0.014792621899572181
29.8,7011.069342229318,74169.36636292946,-4.997532801828658,-0.014579372548428232
29.900000000000002,3521.2071905457437,74667.01815340726,-4.999383162408303,-0.014362525955263779
30.0,4.133182947122317e-11,75000.0,-5.0,-0.014142135623730954
30.1,-3544.760415900615,75166.46309088824,-4.999383162408303,-0.013918255931846278
30.200000000000003,-7105.177655548017,75164.92832753254,-4.997532801828657,-0.013690942118573766
30.3,-10673.268319271983,74994.29207202923,-4.99444937480985,-0.013460250270195474
30.400000000000002,-14240.979908515083,74653.83105538033,-4.990133642141358,-0.013226237306473045
30.5,-17800.208994012715,74143.20643032287,-4.9845866686656395,-0.01298896096660367
30.6,-21342.81961200101,73462.46695428615,-4.9778098230154,-0.012748479794973793
30.700000000000003,-24860.661846707982,72612.05129001409,-4.969804777275899,-0.012504853126714104
30.8,-28345.590556720137,71592.78941339538,-4.9605735065723895,-0.01225814107305953
30.900000000000002,-31789.48420224476,70405.90312008811,-4.950118288582788,-0.012008404506517682
31.0,-35184.2637298149,69053.00562459849,-4.938441702975689,-0.011755705045849468
31.1,-38521.91147061976,67536.10024756934,-4.92554663077387,-0.011500105040865577
31.200000000000003,-41794.490008361725,65857.57818915718,-4.911436253643443,-0.011241667557042603
31.3,-44994.16097238646,64020.21538850814,-4.896114053108829,-0.010980456359962643
31.400000000000002,-48113.20371175861,62027.168471491736,-4.879583809693736,-0.010716535899579927
31.5,-51144.03380600196,59881.96979100245,-4.861849601988383,-0.010449971294318974
31.6,-54079.22136836643,57588.52156629148,-4.842915805643155,-0.010180828315007424
31.700000000000003,-56911.509097732785,55151.089129940854,-4.822787092288991,-0.00990917336864815
31.8,-59633.830035621526,52574.29329323033,-4.801468428384715,-0.009635073482034308
31.900000000000002,-62239.32498523184,49863.10184277246,-4.77896507399165,-0.009358596285211455
32.0,-64721.35954999577,47022.82018339789,-4.755282581475768,-0.00907980999479094
32.1,-67073.5407498037,44059.081144350064,-4.730426794137727,-0.008798783397118308
32.2,-69289.73317381748,40977.833967904844,-4.704403844771128,-0.00851558583130146
32.300000000000004,-71364.07462966205,37785.33250154121,-4.677220154149336,-0.008230287172102169
32.4,-73290.99124974752,34488.122616771005,-4.648882429441258,-0.007942957812695623
32.5,-75065.21201654202,31093.028879663623,-4.619397662556435,-0.007653668647301808
32.6,-76681.78266976941,27607.140499991143,-4.588773128419906,-0.007362491053693557
32.7,-78136.07895976354,24037.796587740697,-4.557016383177226,-0.0070694968755851415
32.800000000000004,-79423.81921254777,20392.570747518028,-4.524135262330096,-0.006774758404905812
32.9,-80541.07617364023,16679.25504307318,-4.490137878803078,-0.006478348363962992
33.0,-81484.28809909883,12905.843365819168,-4.45503262094184,-0.006180339887498954
33.1,-82250.26906391612,9080.51424278407,-4.418828150443468,-0.005880806504646086
33.2,-82836.21845954655,5211.613120932884,-4.3815334002193165,-0.005579822120784576
33.300000000000004,-83239.72965409826,1307.6341662088932,-4.343157572190955,-0.0052774609993074505
33.4,-83458.79779053859,-2622.7983830236462,-4.3037101350197196,-0.004973797743297107
33.5,-83491.82670014947,-6570.949267207,-4.263200821770463,-0.004668907277118122
